X (m),Y (m),Yaw (rad),World Frame,Frame Offset (m)
0.5774354601667039,-0.008297651182054114,1.5190861229960748,0,0.4
0.5774354601667039,-0.008297651182054114,1.5190861229960748,0,0.4
0.5778384417805867,-0.008612959943843394,1.5533969513445844,0,0.4
0.5787597057427127,-0.008282399437444063,1.532432081527191,0,0.4
0.577434655490228,-0.00835346107633206,1.5189894716177457,0,0.4
0.5774343818653852,-0.008372354078274408,1.5189567527529573,0,0.4
0.5780846983484907,-0.007840641446974788,1.4857396407277172,0,0.4
0.5780843234874362,-0.007868231125143597,1.4856919146986634,0,0.4
0.5778383908300813,-0.008616377505255249,1.5533910369551711,0,0.4
0.5781505456453818,-0.008088777032383084,1.5374285316329845,0,0.4
0.5705638549052232,-0.008047573564111836,1.4278130480694498,0,0.4
0.5771840441524109,-0.008517260253323028,1.5582284339835049,0,0.4
0.5781491250817359,-0.008189683214608797,1.5372539987077847,0,0.4
0.5771840441524109,-0.008517260253323028,1.5582284339835049,0,0.4
0.5781491250817359,-0.008189683214608797,1.5372539987077847,0,0.4
0.5771840441524109,-0.008517260253323028,1.5582284339835049,0,0.4
0.56884939312746,-0.008829330766299572,1.5584045569835443,0,0.4
0.5689295974677301,-0.00882504679924004,1.5581684363244723,0,0.4
0.569056610177847,-0.00887875813853623,1.555958899550597,0,0.4
0.5781475709182672,-0.008298673703645237,1.5370654822325747,0,0.4
0.5770176558258115,-0.008057943020729137,1.5304478526027911,0,0.4
0.5770178111261326,-0.008046814503058232,1.5304671388690962,0,0.4
0.5770179516457237,-0.008036731861478892,1.5304846125764187,0,0.4
0.5770605028948217,-0.008043519965937222,1.530472822663687,0,0.4
0.5692445838967068,-0.007446989006962998,1.398926301460135,0,0.4
0.577061699455258,-0.007957219432870703,1.5306223855279903,0,0.4
0.5775194436548694,-0.007984518754728748,1.543001811369767,0,0.4
0.577446840408954,-0.007675883218141027,1.5194273616418865,0,0.4
0.568083436079473,-0.00855277856956493,1.5481229960216067,0,0.4
0.577029779670731,-0.007957236146032325,1.5306223855279903,0,0.4
0.577061699455258,-0.007957219432870703,1.5306223855279903,0,0.4
0.5770603018673801,-0.008057928134451766,1.5304478526027911,0,0.4
0.5771029479089488,-0.008057913248174396,1.5304478526027911,0,0.4
0.5771441787856765,-0.00815860681801923,1.5302733196775917,0,0.4
0.5776431219304071,-0.008286846574883449,1.5424782125941685,0,0.4
0.5688522119266304,-0.007345365965336728,1.3985056129611204,0,0.4
0.5689721630859632,-0.00747603833259507,1.3979504691241658,0,0.4
0.5690335299695042,-0.007351223884169061,1.3797553899541826,0,0.4
0.5634056448837962,-0.007898884263326099,1.5588795717658788,0,0.4
0.5690970068076868,-0.007666485229164537,1.3977473409217027,0,0.4
0.5770029120526173,-0.008320741570253903,1.5413840869398718,0,0.4
0.5763720309787617,-0.008143143504264818,1.548490096259534,0,0.4
0.5778535210910202,-0.008170314949239067,1.5420839407426363,0,0.4
0.5778620600633207,-0.008214667676634554,1.5420071475860784,0,0.4
0.5778614256144593,-0.00825914515161764,1.5419301216815107,0,0.4
0.5706036252108664,-0.0076846593251228956,1.408130941542737,0,0.4
0.5705962186692829,-0.007681520267749647,1.4072270393739714,0,0.4
0.5706222039371506,-0.007769794367800477,1.4075209926927383,0,0.4
0.5706032798234802,-0.007771095679022418,1.4074088246742233,0,0.4
0.5706397462202664,-0.007775754027775476,1.4079297491364615,0,0.4
0.569734386597072,-0.007546580616006247,1.3932740637642778,0,0.4
0.5706648418189282,-0.0077614595477912,1.407164965154226,0,0.4
0.5706811329175552,-0.00786163249617255,1.407657977014948,0,0.4
0.5706548091138028,-0.007863471337147272,1.4070195706375295,0,0.4
0.57068283133901,-0.007872934185100785,1.406588634941097,0,0.4
0.5705208798638515,-0.00752347997979656,1.385156213709881,0,0.4
0.5624341079411733,-0.007783369433297469,1.346606769322886,0,0.4
0.5622322324781439,-0.007670857312939538,1.3516078838172472,0,0.4
0.5775811277164801,-0.008551312804138261,1.557157761767927,0,0.4
0.5774299884975839,-0.008054738592019885,1.5290230536416747,0,0.4
0.5604796617197046,0.10991431292335208,1.6686324269917758,2,0.4
0.5604796617197046,0.10991431292335208,1.6686324269917758,2,0.4
0.5610718874706626,0.1086015553049644,1.6665582012171263,2,0.4
0.5611373069540285,0.10760319275672747,1.6671150507608605,2,0.4
0.5611305943650851,0.10828338072259491,1.669309330484724,2,0.4
0.5609496940055386,0.10891052001882429,1.6723657764751596,2,0.4
0.5620435398407083,0.1076160963922379,1.6707927489355445,2,0.4
0.5619387239187584,0.10820032043482752,1.672537701357992,2,0.4
0.5613086167469832,0.10913965424974703,1.6750764950621493,2,0.4
0.5613068538469047,0.11018211556887858,1.678764173143394,2,0.4
0.5615316921860828,0.11124540605635092,1.6826141450163785,2,0.4
0.5610064060008828,0.11100683585859639,1.682646714852944,2,0.4
0.5620503700380071,0.10996673178883853,1.6818388858187205,2,0.4
0.562848549521812,0.10908600192772477,1.6810512711221361,2,0.4
0.56344327892359,0.10831373771383201,1.6796844651977383,2,0.4
0.5629050594217787,0.10709030881255532,1.6794268491932764,2,0.4
0.5634874058171996,0.10509010724348478,1.6753861004295583,2,0.4
0.5618897617626747,0.1062694784008621,1.6736781281168127,2,0.4
