X (m),Y (m),Yaw (rad),World Frame,Frame Offset (m)
0.5857086748236082,-0.01021504727281322,1.5428400615899593,0,1.0
0.5857086748236082,-0.01021504727281322,1.5428400615899593,0,1.0
0.5858028128219402,-0.0102080166086438,1.542500220121139,0,1.0
0.5857162778742943,-0.010193930823301769,1.5415262849425468,0,1.0
0.5856973065260864,-0.010194868917340375,1.5416929388535108,0,1.0
0.5856283691397157,-0.010195750357563042,1.5415547765914142,0,1.0
0.5855437312383894,-0.010234886912201603,1.5424285548606191,0,1.0
0.5853443711176518,-0.01028133226395686,1.5458647794588207,0,1.0
0.5853115477876117,-0.010309240383438953,1.5466259300691048,0,1.0
0.5852609273975983,-0.010311466862233562,1.5478660473221308,0,1.0
0.5853624864090695,-0.010308104439249205,1.5485175288326207,0,1.0
0.5854411041782585,-0.01029587224567092,1.5484458041236733,0,1.0
0.5856006172699286,-0.010254305814533538,1.5467652084123151,0,1.0
0.5857879704761352,-0.01020318456651941,1.5437261530778406,0,1.0
0.5858537675276648,-0.010205307009865473,1.5436283942963214,0,1.0
0.5858426437913241,-0.010193495553353533,1.5399922347041455,0,1.0
0.5856948777056755,-0.010201741587774116,1.5405055014813358,0,1.0
0.5855795975275504,-0.010125286692831834,1.5427427737659736,0,1.0
0.58561148092959,-0.010141090554779443,1.543102376837741,0,1.0
0.5854805551676638,-0.010186810564259796,1.5484143279948621,0,1.0
0.5854949212057149,-0.010171466980927652,1.5480288054620701,0,1.0
0.5855497050571007,-0.010140728815099491,1.5451900001900711,0,1.0
0.5857253900398721,-0.010122342921654022,1.5450894622898674,0,1.0
0.585780339887302,-0.010101814813639488,1.5410666655692193,0,1.0
0.5857724566159156,-0.010096536385183121,1.539984519095049,0,1.0
0.5857189662469493,-0.010117472304869334,1.5415360326810854,0,1.0
0.5857690860176799,-0.010120773745837443,1.5428933017523148,0,1.0
0.5856966570545231,-0.010252381184733577,1.5463741177459975,0,1.0
0.5855934158532812,-0.010266288841512053,1.5477825731000974,0,1.0
0.585634164755554,-0.01025283904354525,1.5473963952786622,0,1.0
0.5857586957250528,-0.0103218432676171,1.5443733239635924,0,1.0
0.5857834261928154,-0.010298882237465775,1.5414033946832988,0,1.0
0.5858886575803411,-0.010290519534907859,1.5392916789201485,0,1.0
0.5858693616218003,-0.010294873534382637,1.5423490198189032,0,1.0
0.5858909963593243,-0.010294061373066262,1.5426807191339926,0,1.0
0.5858025849589906,-0.010213038276832698,1.5448776874843333,0,1.0
0.5857638578247382,-0.01028796139031563,1.5466742685483466,0,1.0
0.5857901661220156,-0.010315281161816535,1.5454394517972887,0,1.0
0.5857598905518504,-0.01033031272205602,1.5465220409951557,0,1.0
0.5856960777026023,-0.010325153163627645,1.5461971241348802,0,1.0
0.5857265856080741,-0.01029870329946335,1.5438685605772742,0,1.0
0.5857277496438322,-0.010301910438402867,1.543669525312521,0,1.0
0.5858724716546553,-0.010280693185169922,1.5424853734898403,0,1.0
0.5859919731959858,-0.010351345029654062,1.5400038732702068,0,1.0
0.5859987958182916,-0.010319121809583495,1.5422353993844662,0,1.0
0.5860030111304034,-0.010348058309162095,1.542178306443554,0,1.0
0.5859421650311537,-0.010252866740357938,1.5438730386325472,0,1.0
0.5857893471539378,-0.010299218327009054,1.5462256724399637,0,1.0
0.5857535987853255,-0.010305989688116229,1.547096244521425,0,1.0
0.5857654792963319,-0.010304611923635774,1.5452824768070026,0,1.0
0.5859113035601188,-0.01025335281184467,1.5426397114286234,0,1.0
0.5859699659082805,-0.010242291161293845,1.5427822379905296,0,1.0
0.5860645515843728,-0.010238304649446694,1.543048744311836,0,1.0
0.5861250121603384,-0.010210970334803945,1.5421473614335108,0,1.0
0.5861981556789442,-0.010117118578261475,1.542322536686754,0,1.0
0.5860379418355705,-0.010144036260044023,1.5440034877562963,0,1.0
0.5860687408253477,-0.010071502172399549,1.544209566145523,0,1.0
0.5859387313242431,-0.010070665329284634,1.5450383797887761,0,1.0
0.5859247727531594,-0.01016425131273927,1.5455370145458267,0,1.0
0.586007904974007,-0.010073110537763504,1.5472246175281692,0,1.0
0.5890775536194875,0.10630752430011987,1.747073124177184,2,1.0
0.5890775536194875,0.10630752430011987,1.747073124177184,2,1.0
0.5896207929058802,0.10670006146641606,1.7540480688434041,2,1.0
0.5904016523781578,0.10663657797262019,1.7500181655842342,2,1.0
0.5912565531338159,0.10684883092274176,1.7479111711495394,2,1.0
0.5913938956826935,0.10678119772522185,1.7480696274828242,2,1.0
0.591931530228654,0.10670008572238156,1.7505866847049953,2,1.0
0.5926295372689809,0.10607267951567861,1.7395876865844135,2,1.0
0.5926534390538747,0.10619931135906298,1.7397688480039628,2,1.0
0.5928409575861102,0.10597710240700625,1.7468014091360986,2,1.0
0.5922171747411301,0.10624865985060672,1.7496438448350542,2,1.0
0.591488513716773,0.10518926410583719,1.7477096779808416,2,1.0
0.5908161760735267,0.10465409591378111,1.7477193189387958,2,1.0
0.5905240485043968,0.10430540244687239,1.7480765693261693,2,1.0
0.5908768526476507,0.1041611286186977,1.750115693218989,2,1.0
0.5910069536782127,0.10327186397886093,1.7480995441942657,2,1.0
0.5911179867938721,0.10306296623403251,1.7468773248418143,2,1.0
