X (m),Y (m),Yaw (rad),World Frame,Frame Offset (m)
0.619508399829237,-0.020699123159510644,1.5204086739162366,0,0.9
0.619508399829237,-0.020699123159510644,1.5204086739162366,0,0.9
0.6196566295109215,-0.02065612102487269,1.5211481722746334,0,0.9
0.6196944762405124,-0.02057862919246149,1.522630782891389,0,0.9
0.619699399567656,-0.020602806087200273,1.5223094604856897,0,0.9
0.6197636127873033,-0.020566099463615924,1.5211864814821983,0,0.9
0.6198079325539537,-0.020467707015575484,1.5219501656888077,0,0.9
0.6199886514834924,-0.02025614500867799,1.5204685688470425,0,0.9
0.6199686550053874,-0.020167080720510634,1.5188331874248804,0,0.9
0.6198032379326421,-0.021037142639016175,1.5177686352652078,0,0.9
0.6198656556184328,-0.02060908940369235,1.5187422497720315,0,0.9
0.6202114641425921,-0.02049526090733989,1.5196964403280167,0,0.9
0.6202664252862017,-0.020648405181779055,1.520090768057162,0,0.9
0.6202503473977147,-0.020688468245253323,1.5198261277769427,0,0.9
0.6203406335687928,-0.020677572506776744,1.5193610130479127,0,0.9
0.6203744392471486,-0.02060192447483495,1.5174462548278085,0,0.9
0.6204007504550529,-0.02071376498234832,1.5185076472910464,0,0.9
0.6202366720973566,-0.020932825128815426,1.5179374858039896,0,0.9
0.62016869508285,-0.020844070963804858,1.517602664865069,0,0.9
0.6201932537598529,-0.02081884688746999,1.5171758970394293,0,0.9
0.6202147364256645,-0.020863895313373532,1.5182209233156143,0,0.9
0.6202074312114892,-0.020959814441268692,1.5177463251718326,0,0.9
0.6200373948691538,-0.020910704631207568,1.5183373782656415,0,0.9
0.6201344131014208,-0.020842043879090257,1.519823937588249,0,0.9
0.620497390375484,-0.020621073097976096,1.5168663031688765,0,0.9
0.6204469053646688,-0.02064776524234868,1.516201778338057,0,0.9
0.6204416571126352,-0.02066229402167439,1.5171887694856225,0,0.9
0.620453630046452,-0.020804965063468413,1.5156081197088132,0,0.9
0.6202124945220975,-0.02091492308157824,1.5175713797888635,0,0.9
0.6202051644376056,-0.020938090700456297,1.5177420368724224,0,0.9
0.6201386796057017,-0.020929420945504644,1.5174273179161533,0,0.9
0.6201794959862162,-0.02091046571130464,1.5175826051265757,0,0.9
0.6202089777654048,-0.02087588234369448,1.5174243510436574,0,0.9
0.6201916403331971,-0.020808202387147513,1.518744324623991,0,0.9
0.6202431707281721,-0.020786464747092524,1.5190824131376532,0,0.9
0.6203299093508705,-0.02072752016436898,1.5177695289641238,0,0.9
0.6204718153622388,-0.02055233777014402,1.5160300096464792,0,0.9
